lon,lat,p_anomalous,label,nearest_gold_deg
-105.4247,38.5458,0.225,1,0.06317100996501111
-105.3878,38.5303,0.33,1,0.04939698877461806
-105.4439,38.6119,0.3,1,0.03932811335419174
-105.4461,38.6172,0.32,1,0.03702826623000285
-105.4731,38.6428,0.285,1,0.02924552102459432
-105.5703,38.5197,0.41,1,0.09441625124945655
-105.47,38.6417,0.255,1,0.02945366700429707
-105.5125,38.5622,0.44,1,0.0607141540334748
-105.5042,38.5406,0.305,1,0.0762297822376454
-105.5042,38.5364,0.295,1,0.07219808653973632
-105.55,38.5486,0.385,1,0.09449079584805889
-105.5833,38.6192,0.42,1,0.10029546599920956
-105.5944,38.6311,0.405,1,0.1124342763573383
-105.6494,38.6558,0.335,0,0.17117763434514308
-105.685,38.6542,0.34,0,0.19065636364936825
-105.7261,38.6369,0.34,1,0.14999270982284457
-105.7408,38.6361,0.37,1,0.13542218799001343
-105.6933,38.6744,0.36,0,0.1840277071530352
-105.7169,38.6889,0.425,0,0.163587863241752
-105.695,38.0508,0.39280688463583197,1,0.0902898643259573
-105.7042,38.1578,0.325,1,0.08048927630435751
-105.7375,38.1544,0.41,1,0.05168026509220359
-105.5683,38.5206,0.42063459999163727,1,0.09476008917260627
-105.6792,38.1031,0.335,1,0.0832984783774487
-105.7239,38.0992,0.25,1,0.04284924270041805
-105.8947,38.5872,0.385,1,0.06484961834891026
-105.8947,38.6011,0.365,1,0.05172926637793631
-105.5069,38.5586,0.265,1,0.06150948300872241
-105.8564,38.6611,0.335,1,0.02259603947598631
-105.8589,38.6464,0.425,1,0.016918303697471836
-105.8539,38.64,0.365,1,0.02354877916156678
-105.8206,38.6372,0.35,1,0.056277713173159
-105.8125,38.6611,0.4091944444444444,1,0.06420804466731804
-105.8069,38.6581,0.3628277153558052,1,0.06926803736212321
-105.8181,38.6464,0.38,1,0.05755669378969007
-105.8139,38.6547,0.37924704018302485,1,0.061937363521543616
-105.7939,38.6403,0.41,1,0.08217014664707227
-105.7731,38.5925,0.265,1,0.11711400001707857
-105.7661,38.6506,0.305,1,0.10949933789754972
-105.7694,38.69,0.295,1,0.11376908631082326
-105.8886,38.2853,0.355,1,0.021819995417047076
-105.8772,38.4714,0.365,1,0.05756549139893313
-105.8394,38.4431,0.40419444444444447,1,0.011563814249634775
-105.8783,38.4075,0.315,1,0.06084401203076939
-105.8789,38.4089,0.285,1,0.060573870604417615
-105.8583,38.4878,0.365,1,0.05526305999490051
