lat,lon,p_anomalous
45.7178,-114.7214,0.13
45.7144,-114.7206,0.075
45.7089,-114.7219,0.04
45.7025,-114.7169,0.03
45.7028,-114.7144,0.04
45.7069,-114.7175,0.095
45.7081,-114.7172,0.055
45.7136,-114.7,0.07
45.7053,-114.6856,0.045
45.6978,-114.6694,0.11
45.6964,-114.6497,0.11
45.7019,-114.6369,0.03
45.6925,-114.6561,0.035
45.6917,-114.6569,0.025
45.7317,-114.7378,0.055
45.8228,-114.7556,0.08
45.8167,-114.76,0.095
45.8033,-114.7606,0.035
45.8,-114.7625,0.095
45.8686,-114.7281,0.085
45.8686,-114.7217,0.13
45.8814,-114.7033,0.07
45.8839,-114.6961,0.02
45.8842,-114.6744,0.035
45.8831,-114.6733,0.16
45.8811,-114.6567,0.025
45.8831,-114.6492,0.04
45.8819,-114.6467,0.105
45.8839,-114.6392,0.015
45.8886,-114.6139,0.03
45.8947,-114.5908,0.05
45.8872,-114.6119,0.16
45.8803,-114.5889,0.13
45.8817,-114.5708,0.14
45.8836,-114.5614,0.07
45.8842,-114.5436,0.025
45.8836,-114.5281,0.03
45.8814,-114.5097,0.035
45.8767,-114.4861,0.015
45.8817,-114.46,0.01
45.8867,-114.4478,0.06
45.8853,-114.4414,0.075
45.8856,-114.44,0.075
45.8769,-114.4678,0.085
45.8794,-114.5006,0.02
45.8839,-114.6011,0.03
45.8839,-114.6217,0.03
45.7722,-114.7792,0.075
45.7644,-114.7833,0.045
45.9089,-114.5819,0.01
45.9114,-114.5786,0.095
45.9347,-114.5422,0.02
45.9358,-114.5422,0.005
45.9628,-114.5231,0.06
45.975,-114.4797,0.03
45.9736,-114.4792,0.025
45.9711,-114.4922,0.14
45.9664,-114.5092,0.035
45.9658,-114.5061,0.0
45.9667,-114.5072,0.015
45.9408,-114.5397,0.02
45.9169,-114.5731,0.025
45.9147,-114.5711,0.065
45.9156,-114.5708,0.09
45.6067,-114.7111,0.04
45.6119,-114.7053,0.03
45.6119,-114.7064,0.205
45.6172,-114.7019,0.06
45.6197,-114.7044,0.09
45.6228,-114.7081,0.055
45.6386,-114.7044,0.04
45.6378,-114.705,0.085
45.6392,-114.7064,0.015
45.6519,-114.7067,0.06
45.6617,-114.7194,0.04
45.6664,-114.7217,0.03
45.6789,-114.7189,0.065
45.6914,-114.7172,0.025
45.6953,-114.7153,0.095
45.6758,-114.7825,0.035
45.6703,-114.7678,0.07
45.6594,-114.7703,0.055
45.6719,-114.7686,0.075
45.725,-114.7703,0.06
45.8922,-114.8897,0.055
45.8931,-114.8906,0.09
45.9014,-114.885,0.01
45.905,-114.8797,0.1
45.8789,-114.9011,0.03
45.8733,-114.9061,0.055
45.8722,-114.9064,0.055
45.8633,-114.9125,0.04
45.8542,-114.9167,0.025
45.8353,-114.9314,0.11
45.8553,-114.9281,0.035
45.855,-114.9356,0.045
45.8556,-114.9403,0.015
45.8542,-114.9203,0.02
45.8397,-114.9331,0.01
45.8281,-114.9619,0.05
45.8356,-114.9667,0.09
45.8281,-114.9906,0.105
45.7072,-115.0297,0.01
45.6983,-114.9997,0.07
45.6817,-114.9453,0.075
45.6408,-114.9294,0.02
45.6314,-114.8922,0.055
45.6406,-114.8211,0.105
45.7258,-114.7714,0.045
45.0611,-114.0281,0.1
45.1253,-114.1408,0.805
45.1267,-114.1556,0.725
45.1494,-114.1722,0.2
45.5128,-114.0086,0.715
45.5256,-114.0067,0.04
45.5356,-114.0122,0.76
45.5136,-114.0667,0.755
45.5347,-114.0575,0.69
45.5175,-114.0236,0.685
45.4836,-114.0461,0.12
45.485,-114.0775,0.11
45.4592,-114.1047,0.125
45.45,-114.0978,0.155
45.4233,-114.075,0.155
45.4172,-114.0856,0.175
45.4089,-114.0972,0.18
45.4692,-114.5581,0.04
45.475,-114.5678,0.055
45.4722,-114.5694,0.11
45.4633,-114.5772,0.065
45.4639,-114.5786,0.14
45.4606,-114.5828,0.075
45.4558,-114.5872,0.035
45.4544,-114.5867,0.175
45.4406,-114.5839,0.04
45.4297,-114.6053,0.175
45.4306,-114.6192,0.05
45.4308,-114.6208,0.155
45.425,-114.6339,0.18
45.4264,-114.6481,0.095
45.4267,-114.6511,0.11
45.4222,-114.675,0.09
45.4203,-114.69,0.055
45.4189,-114.6936,0.16
45.4186,-114.6922,0.16
45.4078,-114.7189,0.73
45.4083,-114.7194,0.795
45.4094,-114.7272,0.715
45.6483,-114.6094,0.05
45.6667,-114.6514,0.055
45.6672,-114.6514,0.095
45.6714,-114.6328,0.045
45.6711,-114.6294,0.07
45.6711,-114.6228,0.14
45.6719,-114.6225,0.05
45.3117,-114.4886,0.76
45.3175,-114.4708,0.77
45.3244,-114.415,0.815
45.3828,-114.0686,0.8
45.4075,-114.2186,0.08
45.4119,-114.1972,0.66
45.4317,-114.2119,0.12
45.4167,-114.1636,0.14
45.4289,-114.1681,0.11
45.4294,-114.1611,0.075
45.4528,-114.1494,0.1
45.4544,-114.1536,0.19
45.4772,-114.1389,0.74
45.3972,-114.1567,0.07
45.4033,-114.7364,0.755
45.0197,-114.4486,0.18
45.0181,-114.4464,0.085
45.0878,-114.4661,0.045
45.0936,-114.4897,0.16
45.1044,-114.5247,0.03
45.0856,-114.5336,0.045
45.0772,-114.5414,0.06
45.0481,-114.5678,0.69
45.0603,-114.5506,0.765
45.05,-114.2817,0.185
45.0583,-114.2772,0.225
45.3394,-114.3364,0.145
45.1706,-114.1594,0.8
45.14,-114.2017,0.06
45.0933,-114.2344,0.1
45.1094,-114.2219,0.13
45.1617,-114.2875,0.06
45.1908,-114.3183,0.115
45.2653,-114.3256,0.685
45.2828,-114.3436,0.825
45.3006,-114.3661,0.79
45.3,-114.3792,0.705
45.3044,-114.3794,0.835
45.44,-114.5833,0.045
45.4336,-114.5722,0.26
45.4328,-114.5733,0.075
45.4306,-114.5656,0.13
45.4292,-114.5669,0.155
45.3164,-114.6292,0.81
45.3194,-114.6356,0.77
45.4886,-114.535,0.08
45.3269,-114.6469,0.695
45.3358,-114.6589,0.075
45.3461,-114.67,0.155
45.3631,-114.6731,0.805
45.3686,-114.6839,0.81
45.5028,-114.5436,0.025
45.5028,-114.5425,0.09
45.4825,-114.5497,0.075
45.4825,-114.5483,0.08
45.4847,-114.5453,0.2
45.4867,-114.5164,0.085
45.4858,-114.5136,0.065
45.5517,-114.4653,0.07
45.4722,-114.3944,0.165
45.4014,-114.5414,0.76
45.3925,-114.5542,0.1
45.3611,-114.5292,0.105
45.3522,-114.5347,0.255
45.3028,-114.5503,0.79
45.2989,-114.5972,0.775
45.3103,-114.6247,0.865
45.0186,-114.3589,0.75
45.0403,-114.4278,0.12
45.0378,-114.4361,0.68
45.2303,-114.435,0.085
45.23,-114.4383,0.035
45.235,-114.4278,0.245
45.2356,-114.4269,0.275
45.2517,-114.4153,0.13
45.2522,-114.4108,0.17
45.2589,-114.3961,0.045
45.2619,-114.395,0.04
45.2681,-114.3819,0.05
45.2667,-114.3778,0.075
45.2647,-114.3819,0.105
45.2978,-114.3558,0.77
45.3078,-114.3911,0.765
45.3511,-114.3244,0.065
45.3561,-114.2847,0.85
45.3556,-114.2792,0.76
45.3664,-114.2958,0.76
45.4094,-114.2681,0.06
45.4033,-114.2597,0.09
45.3883,-114.2669,0.105
45.4219,-114.2744,0.78
45.4194,-114.2842,0.685
45.4639,-114.3769,0.1
45.4533,-114.3911,0.145
45.4525,-114.3947,0.07
45.445,-114.3933,0.66
45.4444,-114.3897,0.6
45.4428,-114.3989,0.135
45.4314,-114.4092,0.14
45.4328,-114.4114,0.06
45.4339,-114.4033,0.045
45.4242,-114.4272,0.085
45.4222,-114.4292,0.11
45.4219,-114.4258,0.085
45.4594,-114.3844,0.11
45.5575,-114.5033,0.025
45.5683,-114.5239,0.08
45.5575,-114.5194,0.03
45.3053,-114.6194,0.915
45.3181,-114.6369,0.875
45.3244,-114.6458,0.83
45.3381,-114.6631,0.155
45.4192,-114.2933,0.82
45.4297,-114.2864,0.72
45.3489,-114.6742,0.2
45.3661,-114.6847,0.825
45.3678,-114.6861,0.82
45.3078,-114.4847,0.77
45.3083,-114.4875,0.825
45.9953,-114.8392,0.04
45.9122,-114.8381,0.135
45.9117,-114.8461,0.035
45.9075,-114.8514,0.065
45.9058,-114.8606,0.09
45.9047,-114.855,0.06
45.9169,-114.8275,0.14
45.9194,-114.8236,0.04
45.9233,-114.8233,0.15
45.9364,-114.8342,0.07
45.9394,-114.8319,0.045
45.9617,-114.8303,0.07
45.9786,-114.8369,0.03
45.9806,-114.8406,0.04
45.9833,-114.84,0.065
44.8885,-115.7394,0.115
44.9277,-114.4782,0.085
44.9208,-115.9862,0.76
44.9239,-115.9455,0.695
44.9412,-115.9408,0.655
44.9588,-115.9462,0.125
44.9774,-115.9547,0.12
44.9892,-115.9536,0.065
44.8029,-115.9702,0.155
44.8012,-115.9226,0.1
44.8189,-115.9027,0.05
44.8035,-115.8964,0.065
44.8888,-115.7547,0.135
44.9102,-115.7729,0.115
44.9009,-115.7904,0.06
44.8986,-115.815,0.105
44.8895,-115.8352,0.075
44.8694,-115.9687,0.085
44.8685,-115.9451,0.025
44.8553,-115.9633,0.085
44.8206,-115.9544,0.04
44.8177,-115.933,0.035
44.8334,-115.8385,0.125
44.8173,-115.8552,0.04
44.9322,-115.865,0.055
44.8903,-115.889,0.065
44.8935,-115.9519,0.085
44.9691,-115.9789,0.085
44.9749,-115.9232,0.125
44.9485,-115.8993,0.105
44.9097,-115.9191,0.025
44.8611,-115.914,0.035
44.8354,-115.9933,0.17
44.822,-115.7794,0.05
44.8428,-115.7958,0.14
44.8545,-115.7809,0.1
44.862,-115.8431,0.04
44.9732,-115.7646,0.05
44.986,-115.882,0.07
44.9796,-115.838,0.08
44.9965,-115.8136,0.035
44.9915,-115.7222,0.035
44.968,-115.7265,0.17
44.9536,-115.7307,0.125
44.9351,-115.7395,0.065
44.9176,-115.7408,0.07
44.8978,-115.7172,0.63
44.8815,-115.6926,0.775
44.8589,-115.6904,0.665
44.8425,-115.6958,0.745
44.8209,-115.6982,0.055
44.805,-115.6912,0.125
44.9897,-115.6701,0.185
44.9738,-115.6689,0.155
44.9602,-115.6522,0.015
44.9578,-115.6298,0.045
44.9476,-115.6093,0.19
44.9497,-115.5853,0.15
44.9552,-115.5575,0.09
44.9618,-115.516,0.725
44.8656,-115.5078,0.055
44.8488,-115.5108,0.105
44.8326,-115.5095,0.08
44.8141,-115.5159,0.14
44.9265,-115.6674,0.025
44.9101,-115.6726,0.06
44.8993,-115.6895,0.025
44.8511,-115.6654,0.055
44.808,-115.7196,0.055
44.9978,-115.5442,0.735
44.9901,-115.5982,0.135
44.9989,-115.6314,0.045
44.9594,-115.6872,0.05
44.8251,-115.7368,0.055
44.8275,-115.6071,0.075
44.8703,-115.6222,0.07
44.9134,-115.6279,0.045
44.8852,-115.5815,0.065
44.8527,-115.5738,0.13
44.8306,-115.5771,0.19
44.8274,-115.5448,0.05
44.9044,-115.5391,0.08
44.9258,-115.5624,0.045
44.9272,-115.5133,0.005
44.8199,-115.3506,0.75
44.8344,-115.3771,0.105
44.8471,-115.3212,0.13
44.821,-115.3149,0.205
44.8437,-115.2719,0.77
44.8085,-115.2754,0.07
44.9614,-115.469,0.82
44.9589,-115.4259,0.09
44.9851,-115.4127,0.095
44.9604,-115.3866,0.13
44.9509,-115.3488,0.1
44.9485,-115.2987,0.755
44.9221,-115.2878,0.265
44.9303,-115.3356,0.855
44.8996,-115.334,0.835
44.8981,-115.408,0.085
44.892,-115.4594,0.11
44.909,-115.4858,0.23
44.9296,-115.4803,0.29
44.9558,-115.4967,0.74
44.8696,-115.2749,0.73
44.9064,-115.2694,0.76
44.9805,-115.2784,0.07
44.9869,-115.3478,0.175
44.9817,-115.3089,0.05
44.9267,-115.4021,0.075
44.8726,-115.3954,0.085
44.85,-115.426,0.035
44.8172,-115.4243,0.06
44.8349,-115.4669,0.12
44.9173,-115.4455,0.14
44.9345,-115.4316,0.03
44.8039,-115.0622,0.015
44.8318,-115.0605,0.135
44.847,-115.0157,0.77
44.856,-115.039,0.67
44.8764,-115.0546,0.86
44.8977,-115.0627,0.8
44.9283,-115.0087,0.065
44.9513,-115.0275,0.095
44.9867,-115.0177,0.125
44.9798,-115.1,0.79
44.9578,-115.0972,0.725
44.9655,-115.064,0.715
44.9234,-115.0957,0.765
44.927,-115.0622,0.72
44.8715,-115.1059,0.755
44.8947,-115.0984,0.745
44.9628,-115.1297,0.79
44.9659,-115.1702,0.745
44.991,-115.1553,0.815
44.9884,-115.2097,0.085
44.9811,-115.2372,0.725
44.9632,-115.2198,0.09
44.9462,-115.1909,0.695
44.9266,-115.1694,0.73
44.9182,-115.2256,0.845
44.899,-115.2249,0.725
44.8801,-115.207,0.775
44.9041,-115.1641,0.695
44.9079,-115.1253,0.18
44.8198,-115.0932,0.66
44.8513,-115.1503,0.175
44.8738,-115.1862,0.73
44.8569,-115.2175,0.115
44.8302,-115.2214,0.11
44.8166,-115.2439,0.025
44.8234,-115.1774,0.04
44.8111,-114.806,0.875
44.836,-114.7877,0.7
44.873,-114.7638,0.815
44.8,-114.8362,0.805
44.8085,-114.8563,0.165
44.8692,-114.8073,0.045
44.8933,-114.8144,0.14
44.9103,-114.7761,0.06
44.923,-114.7588,0.02
44.9435,-114.7653,0.125
44.9951,-114.774,0.17
44.9724,-114.7547,0.12
44.9616,-114.8039,0.115
44.9982,-114.8095,0.13
44.9718,-114.8345,0.195
44.9855,-114.8883,0.185
44.9775,-114.912,0.075
44.957,-114.9344,0.115
44.8725,-114.9435,0.105
44.8534,-114.9278,0.09
44.8366,-114.9105,0.025
44.8459,-114.8189,0.105
44.8501,-114.8527,0.11
44.8842,-114.9238,0.03
44.8998,-114.8926,0.105
44.8824,-114.8354,0.095
44.9316,-114.8917,0.17
44.9434,-114.8553,0.06
44.9891,-114.9885,0.195
44.951,-114.9873,0.12
44.8129,-114.9244,0.055
44.8096,-114.9796,0.1
44.8294,-114.5005,0.045
44.8317,-114.617,0.1
44.8936,-114.7209,0.74
44.9217,-114.733,0.695
44.9431,-114.7279,0.73
44.9832,-114.7339,0.78
44.9509,-114.6914,0.135
44.9399,-114.6171,0.06
44.9732,-114.5317,0.755
44.981,-114.5004,0.775
44.9379,-114.5196,0.065
44.8557,-114.5359,0.115
44.8978,-114.603,0.765
44.8843,-114.6126,0.72
44.9131,-114.583,0.17
44.8446,-114.512,0.085
44.9963,-114.0817,0.04
44.8,-114.67,0.725
44.9321,-114.5844,0.68
44.8156,-114.5372,0.06
44.8048,-114.7163,0.115
44.8399,-114.7443,0.035
44.8495,-114.7075,0.085
44.8497,-114.6741,0.125
44.8266,-114.6747,0.735
44.9117,-114.6672,0.07
44.8054,-114.2545,0.085
44.8153,-114.2653,0.07
44.8425,-114.2706,0.04
44.8986,-114.2763,0.07
44.9369,-114.2849,0.07
44.9573,-114.2896,0.765
44.9702,-114.3162,0.04
44.9982,-114.2636,0.035
44.9956,-114.3205,0.695
44.9406,-114.302,0.05
44.9025,-114.3059,0.12
44.8917,-114.2997,0.03
44.8418,-114.2986,0.205
44.8165,-114.298,0.05
44.8185,-114.3441,0.09
44.851,-114.3415,0.09
44.8848,-114.3368,0.785
44.9189,-114.3608,0.735
44.9401,-114.3413,0.76
44.9623,-114.3544,0.115
44.9906,-114.339,0.105
44.9995,-114.3853,0.235
44.928,-114.3856,0.7
44.9001,-114.3944,0.1
44.8779,-114.4063,0.715
44.8171,-114.4899,0.18
44.8553,-114.4606,0.73
44.8845,-114.453,0.7
44.9638,-114.4866,0.85
44.9964,-114.4785,0.735
44.9969,-114.4239,0.065
44.9379,-114.4538,0.115
44.8457,-114.4417,0.83
44.8586,-114.3962,0.805
44.8158,-114.4339,0.135
44.9055,-114.0091,0.115
44.9034,-114.0646,0.03
44.8816,-114.0911,0.05
44.9025,-114.114,0.115
44.9303,-114.1362,0.06
44.9276,-114.1124,0.08
44.9567,-114.1155,0.795
44.9785,-114.107,0.04
44.9334,-114.0012,0.02
44.9476,-114.0191,0.05
44.9987,-114.0156,0.075
44.9648,-114.0786,0.05
44.9915,-114.1486,0.05
44.9721,-114.1759,0.04
44.9213,-114.0701,0.04
44.9485,-114.144,0.04
44.9714,-114.2112,0.09
44.9688,-114.244,0.1
44.9469,-114.1995,0.03
44.9273,-114.1894,0.095
44.9051,-114.1942,0.035
44.8533,-114.2325,0.075
44.8183,-114.1097,0.065
44.8134,-114.1405,0.075
44.8227,-114.0661,0.035
44.8355,-114.1322,0.07
44.8635,-114.1284,0.035
44.8512,-114.1093,0.04
44.8023,-114.0637,0.045
44.9528,-116.1015,0.08
44.9818,-116.0553,0.08
44.9228,-116.184,0.765
44.9276,-116.1389,0.05
44.9617,-116.167,0.7
44.988,-116.1649,0.04
44.9902,-116.1891,0.04
44.9506,-116.0459,0.1
44.9293,-116.0242,0.07
44.8875,-116.1474,0.06
44.8434,-116.1798,0.075
44.8234,-116.0117,0.095
44.833,-116.0482,0.035
44.8447,-116.024,0.09
44.8787,-116.0189,0.08
44.8899,-116.0785,0.06
44.9063,-116.0722,0.035
44.8474,-116.1135,0.055
44.8058,-116.1291,0.04
44.8189,-116.1058,0.045
44.8042,-116.0653,0.09
44.9408,-116.1957,0.78
44.9095,-116.1993,0.03
44.864,-116.1606,0.25
44.9813,-116.0752,0.04
