lat,lon,p_anomalous
47.95488154,-118.3530025,0.9536124401913875
47.95488154,-118.3530025,0.97
47.95488154,-118.3530025,0.91
47.95488154,-118.3530025,0.84
47.95488154,-118.3530025,0.97
47.95488154,-118.3530025,0.995
47.95488154,-118.3530025,0.995
47.95488154,-118.3530025,0.965
47.89487864,-118.54191176,0.935
47.89487864,-118.54191176,0.86
47.89487864,-118.54191176,0.965
47.89487864,-118.54191176,0.88
47.89487864,-118.54191176,0.83
47.89487864,-118.54191176,0.96
48.637102,-118.08690171,0.325
48.19428928,-118.19299988,0.975
48.50709775,-118.18190662,0.975
48.19428928,-118.19299988,0.96
48.50709775,-118.18190662,0.885
48.637102,-118.08690171,0.285
47.94181499,-118.91222898,0.865
47.882654,-118.91222722,0.215
48.15487871,-118.91223413,0.965
48.394321,-118.91223946,0.975
48.69599365,-118.91224702,0.97
48.81932875,-118.91224913,0.905
48.92239542,-118.91225015,0.055
48.92239542,-118.91225015,0.08
48.03570659,-118.91223151,0.935
47.882654,-118.91222722,0.195
47.882654,-118.91222722,0.23
48.15487871,-118.91223413,0.965
48.15487871,-118.91223413,0.89
48.81932875,-118.91224913,0.925
48.81932875,-118.91224913,0.86
48.03570659,-118.91223151,0.96
48.03570659,-118.91223151,0.91
47.94181499,-118.91222898,0.99
47.94181499,-118.91222898,0.965
48.394321,-118.91223946,0.98
48.394321,-118.91223946,0.905
48.65988325,-118.91224606,0.965
48.69599365,-118.91224702,0.975
48.69599365,-118.91224702,1.0
48.92239542,-118.91225015,0.105
48.92239542,-118.91225015,0.165
48.39433886,-118.17971503,0.84
48.39433886,-118.17971503,0.885
47.99988859,-117.87607658,0.0
47.99988859,-117.87607658,0.01
47.99988859,-117.87607658,0.25
47.99988859,-117.87607658,0.055
47.99988859,-117.87607658,0.0
47.99988859,-117.87607658,0.0
47.99988859,-117.87607658,0.0
47.99988859,-117.87607658,0.0
47.99988859,-117.87607658,0.01
47.99988859,-117.87607658,0.025
47.99988859,-117.87607658,0.0
47.99988859,-117.87607658,0.02
47.8748838,-118.00108156,0.08
47.8748838,-118.00108156,0.01
47.8748838,-118.00108156,0.02
47.8748838,-118.00108156,0.0
47.8748838,-118.00108156,0.01
47.8748838,-118.00108156,0.0
48.49990906,-117.37606429,0.805
48.49990906,-117.37606429,0.48947091592242453
48.49990906,-117.37606429,0.91
48.49990906,-117.37606429,0.695
48.49990906,-117.37606429,0.62
48.49990906,-117.37606429,0.8095397334963949
48.49990906,-117.37606429,0.835
48.49990906,-117.37606429,0.66
48.49990906,-117.37606429,0.6
48.49990906,-117.37606429,0.71
48.37490187,-117.62607473,0.925
48.37490187,-117.62607473,0.66
48.37490187,-117.62607473,0.915
48.37490187,-117.62607473,0.925
48.37490187,-117.62607473,0.67
48.37490187,-117.62607473,0.925
48.37490187,-117.62607473,0.625
48.49990906,-117.37606429,0.815
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.08690551528661056
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.22
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.02
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.015
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.5499652134810408
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.007827715355805244
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.055
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.21340243439029127
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.48324521195184106
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.25
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.035
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.26
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.235
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.07016172657751604
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.08
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.4190736625047123
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.245
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.265
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.11
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.13
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.065
48.49990705,-117.5010714,0.03
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.015
48.49990705,-117.5010714,0.125
48.49990705,-117.5010714,0.05
48.49990705,-117.5010714,0.225
48.49990705,-117.5010714,0.025
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.085
48.49990705,-117.5010714,0.03
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.055
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.11
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.04
48.49990705,-117.5010714,0.035
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.04984987515605493
48.49990705,-117.5010714,0.03
48.49990705,-117.5010714,0.05
48.49990705,-117.5010714,0.015
48.49990705,-117.5010714,0.015
48.49990705,-117.5010714,0.015
48.49990705,-117.5010714,0.05
48.49990705,-117.5010714,0.025
48.49990705,-117.5010714,0.035
48.49990705,-117.5010714,0.035
48.49990705,-117.5010714,0.08
48.49990705,-117.5010714,0.095
48.49990705,-117.5010714,0.08
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.015
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.025
48.49990705,-117.5010714,0.21453973349639482
48.49990705,-117.5010714,0.115
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.125
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.035
48.49990705,-117.5010714,0.025
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.025
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.055
47.66654389,-118.33442755,0.02
47.66654389,-118.33442755,0.06
48.49990705,-117.5010714,0.02
48.49990705,-117.5010714,0.19159840370911094
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.014849875156054933
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.275
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.22210845071207266
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.24
48.49990705,-117.5010714,0.07016172657751604
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.1533208903537966
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.27361244019138753
48.49990705,-117.5010714,0.105
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.015
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0036124401913875596
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.08763324732222856
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.02
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.02
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.01
48.49990705,-117.5010714,0.085
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.4190736625047123
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.016440155547192803
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.03414338650149611
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.1
48.49990705,-117.5010714,0.04
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.08602692332251242
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.01652983,-119.93451321,0.875
48.8498758,-119.51784693,0.92
48.86654278,-119.53451471,0.835
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.21251720602704777
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.245
48.49990705,-117.5010714,0.08
48.49990705,-117.5010714,0.5407370828527426
48.49990705,-117.5010714,0.02
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.12766699718967967
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.285
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.065
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.005
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.235
48.49990705,-117.5010714,0.045
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0028277153558052435
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.015
48.49990705,-117.5010714,0.0028277153558052435
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.09
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0028277153558052435
48.49990705,-117.5010714,0.08602692332251242
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.02
48.49990705,-117.5010714,0.5506237317444119
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0028277153558052435
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.06483861818117564
48.49990705,-117.5010714,0.48947091592242453
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.02
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
48.49990705,-117.5010714,0.0
