lab_id,lon,lat,Th,th_anomaly,th_source,rad_K,rad_eTh,rad_eU,rad_eU_eTh,rad_K_eTh,rad_eTh_high,rad_th_agree
C217013,-118.3530025,47.95488154,13.9,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217014,-118.3530025,47.95488154,12.2,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217015,-118.3530025,47.95488154,10.8,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217016,-118.3530025,47.95488154,12.6,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217017,-118.3530025,47.95488154,7.37,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217018,-118.3530025,47.95488154,10.3,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217019,-118.3530025,47.95488154,12.9,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217020,-118.3530025,47.95488154,9.41,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217021,-118.3530025,47.95488154,11.2,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217022,-118.3530025,47.95488154,8.6,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217023,-118.3530025,47.95488154,13.2,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217024,-118.3530025,47.95488154,13.8,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217025,-118.3530025,47.95488154,13.8,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217026,-118.3530025,47.95488154,13.3,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C224064,-118.54191176,47.89487864,14.1,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C224065,-118.54191176,47.89487864,14.7,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C224066,-118.54191176,47.89487864,13.2,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C224067,-118.54191176,47.89487864,11.4,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C224068,-118.54191176,47.89487864,10.9,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C224069,-118.54191176,47.89487864,12.6,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C226226,-118.08690171,48.637102,14.1,False,BACKGROUND,0.788201630115509,3.3712055683135986,1.2824379205703735,0.3804092911521549,0.2338040840712649,False,neither
C226227,-118.19299988,48.19428928,13.7,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C226228,-118.18190662,48.50709775,11.3,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C226229,-118.19299988,48.19428928,14.1,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C226230,-118.18190662,48.50709775,12.5,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C226231,-118.08690171,48.637102,13.9,False,BACKGROUND,0.788201630115509,3.3712055683135986,1.2824379205703735,0.3804092911521549,0.2338040840712649,False,neither
C244550,-118.91222898,47.94181499,14.7,False,BACKGROUND,1.5919146537780762,10.591453552246094,2.2579617500305176,0.21318714555016666,0.15030181135435222,True,airborne_only
C244551,-118.91222722,47.882654,15.8,False,BACKGROUND,1.3366516828536987,9.502022743225098,1.9196909666061401,0.20202971709101325,0.14067022559030662,False,neither
C244552,-118.91223413,48.15487871,13.8,False,BACKGROUND,1.651379942893982,5.857316970825195,1.7032183408737183,0.29078473119301995,0.2819345360886848,False,neither
C244553,-118.91223946,48.394321,8.9,False,BACKGROUND,1.2087359428405762,4.348040580749512,1.4749163389205933,0.33921402331216244,0.2779955523396277,False,neither
C244554,-118.91224702,48.69599365,10.9,False,BACKGROUND,1.5317031145095825,5.345774173736572,1.5828181505203247,0.2960877319316262,0.2865259670030089,False,neither
C244555,-118.91224913,48.81932875,10.3,False,BACKGROUND,1.6578330993652344,6.253973484039307,1.8326472043991089,0.2930372520888019,0.26508476628437444,False,neither
C244556,-118.91225015,48.92239542,6.7,False,BACKGROUND,1.6232976913452148,6.648151397705078,2.09242582321167,0.31473799226864313,0.24417279244055307,False,neither
C244557,-118.91225015,48.92239542,8.0,False,BACKGROUND,1.6232976913452148,6.648151397705078,2.09242582321167,0.31473799226864313,0.24417279244055307,False,neither
C244558,-118.91223151,48.03570659,10.9,False,BACKGROUND,1.655768632888794,6.434269428253174,1.5100624561309814,0.2346905849948135,0.2573359184522547,False,neither
C244559,-118.91222722,47.882654,15.5,False,BACKGROUND,1.3366516828536987,9.502022743225098,1.9196909666061401,0.20202971709101325,0.14067022559030662,False,neither
C244560,-118.91222722,47.882654,14.7,False,BACKGROUND,1.3366516828536987,9.502022743225098,1.9196909666061401,0.20202971709101325,0.14067022559030662,False,neither
C244561,-118.91223413,48.15487871,13.8,False,BACKGROUND,1.651379942893982,5.857316970825195,1.7032183408737183,0.29078473119301995,0.2819345360886848,False,neither
C244562,-118.91223413,48.15487871,15.0,False,BACKGROUND,1.651379942893982,5.857316970825195,1.7032183408737183,0.29078473119301995,0.2819345360886848,False,neither
C244563,-118.91224913,48.81932875,11.9,False,BACKGROUND,1.6578330993652344,6.253973484039307,1.8326472043991089,0.2930372520888019,0.26508476628437444,False,neither
C244564,-118.91224913,48.81932875,17.8,False,BACKGROUND,1.6578330993652344,6.253973484039307,1.8326472043991089,0.2930372520888019,0.26508476628437444,False,neither
C244565,-118.91223151,48.03570659,11.8,False,BACKGROUND,1.655768632888794,6.434269428253174,1.5100624561309814,0.2346905849948135,0.2573359184522547,False,neither
C244566,-118.91223151,48.03570659,11.2,False,BACKGROUND,1.655768632888794,6.434269428253174,1.5100624561309814,0.2346905849948135,0.2573359184522547,False,neither
C244567,-118.91222898,47.94181499,13.9,False,BACKGROUND,1.5919146537780762,10.591453552246094,2.2579617500305176,0.21318714555016666,0.15030181135435222,True,airborne_only
C244568,-118.91222898,47.94181499,17.5,False,BACKGROUND,1.5919146537780762,10.591453552246094,2.2579617500305176,0.21318714555016666,0.15030181135435222,True,airborne_only
C244569,-118.91223946,48.394321,8.5,False,BACKGROUND,1.2087359428405762,4.348040580749512,1.4749163389205933,0.33921402331216244,0.2779955523396277,False,neither
C244570,-118.91223946,48.394321,8.3,False,BACKGROUND,1.2087359428405762,4.348040580749512,1.4749163389205933,0.33921402331216244,0.2779955523396277,False,neither
C244571,-118.91224606,48.65988325,12.7,False,BACKGROUND,1.4344524145126343,4.759840488433838,1.6188911199569702,0.3401145739843153,0.30136564828134016,False,neither
C244572,-118.91224702,48.69599365,9.1,False,BACKGROUND,1.5317031145095825,5.345774173736572,1.5828181505203247,0.2960877319316262,0.2865259670030089,False,neither
C244573,-118.91224702,48.69599365,11.8,False,BACKGROUND,1.5317031145095825,5.345774173736572,1.5828181505203247,0.2960877319316262,0.2865259670030089,False,neither
C244574,-118.91225015,48.92239542,6.3,False,BACKGROUND,1.6232976913452148,6.648151397705078,2.09242582321167,0.31473799226864313,0.24417279244055307,False,neither
C244575,-118.91225015,48.92239542,6.9,False,BACKGROUND,1.6232976913452148,6.648151397705078,2.09242582321167,0.31473799226864313,0.24417279244055307,False,neither
C252822,-118.17971503,48.39433886,13.9,False,BACKGROUND,0.8557710647583008,4.933484077453613,1.4345864057540894,0.2907856563904311,0.17346180738055642,False,neither
C252823,-118.17971503,48.39433886,10.9,False,BACKGROUND,0.8557710647583008,4.933484077453613,1.4345864057540894,0.2907856563904311,0.17346180738055642,False,neither
D178652,-117.87607658,47.99988859,14.5,False,BACKGROUND,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,neither
D178653,-117.87607658,47.99988859,14.0,False,BACKGROUND,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,neither
D178654,-117.87607658,47.99988859,21.2,False,BACKGROUND,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,neither
D178655,-117.87607658,47.99988859,22.2,False,BACKGROUND,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,neither
D178656,-117.87607658,47.99988859,30.3,True,MIXED_UNCLEAR,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,stream_only
D178657,-117.87607658,47.99988859,47.5,True,MIXED_UNCLEAR,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,stream_only
D178658,-117.87607658,47.99988859,26.5,False,BACKGROUND,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,neither
D178659,-117.87607658,47.99988859,28.6,True,MIXED_UNCLEAR,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,stream_only
D178660,-117.87607658,47.99988859,29.9,True,MIXED_UNCLEAR,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,stream_only
D178661,-117.87607658,47.99988859,29.5,True,MIXED_UNCLEAR,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,stream_only
D178662,-117.87607658,47.99988859,82.8,True,MIXED_UNCLEAR,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,stream_only
D178663,-117.87607658,47.99988859,133.0,True,MIXED_UNCLEAR,1.104973316192627,6.233321666717529,2.012281656265259,0.3228265383783615,0.17726877823305187,False,stream_only
D178679,-118.00108156,47.8748838,19.1,False,BACKGROUND,1.6745682954788208,9.662585258483887,2.350862503051758,0.24329539560726435,0.17330437462464054,False,neither
D178680,-118.00108156,47.8748838,12.2,False,BACKGROUND,1.6745682954788208,9.662585258483887,2.350862503051758,0.24329539560726435,0.17330437462464054,False,neither
D178681,-118.00108156,47.8748838,41.7,True,THORITE_UTHO,1.6745682954788208,9.662585258483887,2.350862503051758,0.24329539560726435,0.17330437462464054,False,stream_only
D178682,-118.00108156,47.8748838,35.2,True,THORITE_UTHO,1.6745682954788208,9.662585258483887,2.350862503051758,0.24329539560726435,0.17330437462464054,False,stream_only
D178683,-118.00108156,47.8748838,27.9,True,MIXED_UNCLEAR,1.6745682954788208,9.662585258483887,2.350862503051758,0.24329539560726435,0.17330437462464054,False,stream_only
D178684,-118.00108156,47.8748838,40.0,True,MIXED_UNCLEAR,1.6745682954788208,9.662585258483887,2.350862503051758,0.24329539560726435,0.17330437462464054,False,stream_only
D247558,-117.37606429,48.49990906,,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247561,-117.37606429,48.49990906,,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247562,-117.37606429,48.49990906,13.0,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247564,-117.37606429,48.49990906,,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247565,-117.37606429,48.49990906,,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247566,-117.37606429,48.49990906,13.0,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247568,-117.37606429,48.49990906,,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247571,-117.37606429,48.49990906,,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247577,-117.37606429,48.49990906,,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247578,-117.37606429,48.49990906,14.0,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D247594,-117.62607473,48.37490187,10.0,False,BACKGROUND,1.2188409566879272,6.449618339538574,2.2099926471710205,0.3426547945671356,0.18897877246719794,False,neither
D247595,-117.62607473,48.37490187,,False,BACKGROUND,1.2188409566879272,6.449618339538574,2.2099926471710205,0.3426547945671356,0.18897877246719794,False,neither
D247596,-117.62607473,48.37490187,,False,BACKGROUND,1.2188409566879272,6.449618339538574,2.2099926471710205,0.3426547945671356,0.18897877246719794,False,neither
D247598,-117.62607473,48.37490187,,False,BACKGROUND,1.2188409566879272,6.449618339538574,2.2099926471710205,0.3426547945671356,0.18897877246719794,False,neither
D247599,-117.62607473,48.37490187,,False,BACKGROUND,1.2188409566879272,6.449618339538574,2.2099926471710205,0.3426547945671356,0.18897877246719794,False,neither
D247600,-117.62607473,48.37490187,12.0,False,BACKGROUND,1.2188409566879272,6.449618339538574,2.2099926471710205,0.3426547945671356,0.18897877246719794,False,neither
D247601,-117.62607473,48.37490187,21.3,False,BACKGROUND,1.2188409566879272,6.449618339538574,2.2099926471710205,0.3426547945671356,0.18897877246719794,False,neither
D247606,-117.37606429,48.49990906,7.0,False,BACKGROUND,1.504172921180725,7.45118522644043,2.4247424602508545,0.3254170157583372,0.20187028982224034,False,neither
D254852,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254853,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254854,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254855,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254856,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254857,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254858,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254859,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254860,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254861,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254862,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254863,-117.5010714,48.49990705,4.6,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254864,-117.5010714,48.49990705,3.2,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254865,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254866,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254867,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254868,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254869,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254870,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254871,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254872,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254873,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254874,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254875,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254876,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254877,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254878,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254879,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254880,-117.5010714,48.49990705,4.95,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254881,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254882,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254883,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254884,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254885,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254886,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254887,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254888,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254889,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254890,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254891,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254892,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254893,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254894,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254895,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254896,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254897,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254898,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254900,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254902,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254903,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254904,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254906,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254907,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254908,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254910,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254912,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254913,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254914,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254915,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254917,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254918,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254919,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254921,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254922,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254923,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254924,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254925,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254932,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254933,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254934,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254937,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254938,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254939,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254940,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254941,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254942,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254944,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254945,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254946,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254947,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254949,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254950,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254951,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254952,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254953,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254954,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
D254955,-117.5010714,48.49990705,,False,BACKGROUND,1.1737664937973022,6.04708194732666,1.8464523553848267,0.30534601175714515,0.19410461178158994,False,neither
