lon,lat,p_anomalous,label,nearest_gold_deg
-121.0753,38.614,0.405,1,0.03421296391720323
-121.2313,38.6227,0.395,1,0.013899812948376668
-121.2082,38.6313,0.4,1,0.006185377918924014
-121.1568,38.6111,0.33,1,0.008390524417460897
-121.1614,38.594,0.415,1,0.013857160603814525
-121.1295,38.5978,0.34,1,0.022827152691476612
-121.1282,38.5717,0.28,1,0.015734767236910332
-121.1266,38.6197,0.35,1,0.004753651228264781
-120.7776,38.7382,0.38,1,0.009072430765781575
-120.761,38.7066,0.345,1,0.0037566607512499717
-120.8113,38.7034,0.415,1,0.004150469852919135
-120.7726,38.6762,0.405,1,0.0019220822042771244
-120.7836,38.6419,0.38,1,0.014989329538031046
-120.7998,38.6558,0.38,1,0.007500146665235243
-120.8146,38.6766,0.395,1,0.004700234036722723
-120.8502,38.6751,0.455,1,0.005833729510356005
-120.8505,38.6451,0.4486124401913875,1,0.0019226024029929836
-120.8638,38.6568,0.42,1,0.0016475436261282137
-120.8146,38.7414,0.41,1,0.003885151219703388
-120.851,38.74,0.36,1,0.011995040641867504
-120.8679,38.7204,0.37,1,0.0064819750076682715
-120.8492,38.7087,0.36,1,0.008043531562689058
-120.8653,38.6833,0.4386124401913875,1,0.005674715851917151
-120.9311,38.7393,0.425,1,0.005674715851917151
-120.9164,38.7167,0.465,1,0.007785653472898976
-120.8883,38.708,0.385,1,0.006781533749823802
-120.8982,38.7255,0.40361244019138753,1,0.002703035330879023
-120.9439,38.7077,0.415,1,0.0020799999999923102
-120.9736,38.739,0.425,1,0.005000569967521568
-120.9773,38.7052,0.43,1,0.0027182531155125534
-120.9432,38.6721,0.43,1,0.01093980347172031
-120.9776,38.68,0.43,1,0.015583032439170448
-120.991,38.6427,0.45,1,0.01620605442419661
-120.9386,38.6511,0.435,1,0.01074542693427996
-120.9491,38.6285,0.44,1,0.031040219071395352
-120.8939,38.6665,0.45,1,0.009977825414387896
-120.9078,38.6449,0.43,1,0.004261267417093081
-120.9164,38.63,0.445,1,0.0024418230894095922
-120.9292,38.6182,0.425,1,0.012070037282455301
-120.9101,38.5799,0.37,1,0.004927930600164916
-120.8997,38.5964,0.405,1,0.004767431174117302
-120.9478,38.5844,0.37861244019138757,1,0.011437241800365951
-120.967,38.5702,0.42,1,0.0059752322130625
-120.9926,38.57,0.4586124401913875,1,0.018636429379033523
