lat,lon,Th,Ce,La,P,U,Au,As,Ti,Fe,Zr,Y,Cr,Nb,Hf,Sc,W,lab_id
35.6779,-77.7867,18.0,43.0,28.0,700.0,3.3,-0.01,,4100.0,-0.51,,15.0,-5.0,-5.0,28.0,1.8,-2.0,5299032
35.7055,-77.7902,12.0,28.0,26.0,700.0,2.1,-0.01,,3800.0,-0.06,,5.0,5.0,10.0,24.0,1.2,-2.0,5299033
35.6818,-77.8243,8.0,47.0,13.0,700.0,2.4,-0.01,,-100.0,0.43,,-5.0,6.0,5.0,26.0,2.5,-2.0,5299035
35.7715,-77.7486,6.0,54.0,19.0,1000.0,3.3,-0.01,,3700.0,0.98,,5.0,-5.0,10.0,20.0,2.4,-2.0,5299036
35.7601,-77.7809,7.0,-64.0,14.0,800.0,2.4,-0.01,1.0,4000.0,0.93,,-5.0,-5.0,10.0,20.0,3.2,-2.0,5299037
35.7481,-77.8145,,-1.0,-50.0,900.0,4.9,-0.01,,5200.0,-0.85,,10.0,-5.0,15.0,38.0,2.1,-2.0,5299038
35.7422,-77.8911,20.0,92.0,36.0,800.0,3.1,-0.01,,5300.0,0.99,,10.0,-5.0,15.0,25.0,2.9,-2.0,5299039
35.7597,-77.8602,32.0,80.0,52.0,800.0,4.1,-0.01,,4600.0,0.74,,-5.0,6.0,-5.0,21.0,2.1,-2.0,5299040
35.7794,-77.8753,27.0,100.0,50.0,700.0,4.0,-0.01,,3600.0,0.64,,-5.0,-5.0,5.0,22.0,1.9,-2.0,5299041
35.7737,-77.8326,70.0,206.0,124.0,800.0,6.8,-0.01,,5500.0,0.64,,10.0,-5.0,10.0,44.0,1.9,-2.0,5299042
35.7918,-77.8452,73.0,270.0,153.0,1000.0,7.4,-0.01,,6800.0,1.35,,10.0,6.0,15.0,43.0,0.9,2.0,5299043
35.8167,-77.789,4.0,33.0,14.0,800.0,2.2,-0.01,,3700.0,0.52,,-5.0,5.0,10.0,17.0,1.1,-2.0,5299044
35.8161,-77.7495,6.0,26.0,12.0,1000.0,2.8,-0.01,,4400.0,0.94,,5.0,-5.0,10.0,20.0,3.3,-2.0,5299045
35.851,-77.8064,12.0,25.0,15.0,800.0,2.2,-0.01,,-100.0,0.64,,5.0,5.0,5.0,15.0,0.8,-2.0,5299046
35.8386,-77.8361,20.0,107.0,45.0,700.0,4.3,-0.01,,-100.0,1.86,,-5.0,5.0,15.0,27.0,2.8,-2.0,5299047
35.8218,-77.8394,18.0,55.0,27.0,900.0,2.8,-0.01,,5600.0,1.08,,-5.0,5.0,10.0,17.0,1.9,-2.0,5299048
35.817,-77.8686,21.0,94.0,32.0,900.0,3.7,-0.01,,5400.0,1.04,,10.0,-5.0,5.0,21.0,2.7,-2.0,5299049
35.8344,-77.8874,10.0,40.0,24.0,800.0,2.9,-0.01,,3200.0,0.65,,-5.0,-5.0,10.0,25.0,1.4,-2.0,5299050
35.8112,-77.9185,60.0,217.0,124.0,800.0,8.2,-0.01,,10000.0,0.53,,5.0,-5.0,15.0,73.0,2.5,-2.0,5299051
35.8071,-77.9621,22.0,80.0,41.0,700.0,7.3,-0.01,,22800.0,1.27,,-5.0,-5.0,75.0,142.0,4.8,-2.0,5299052
35.8029,-77.9359,264.0,782.0,427.0,1100.0,46.4,-0.01,,56100.0,2.73,,-5.0,-5.0,100.0,1001.0,8.0,-2.0,5299053
35.7862,-77.9491,4.0,-26.0,17.0,800.0,2.9,-0.01,,4100.0,0.39,,5.0,-5.0,5.0,20.0,1.8,-2.0,5299054
35.7515,-77.9596,6.0,-9.0,9.0,700.0,1.9,-0.01,,4700.0,-0.14,,-5.0,-5.0,10.0,20.0,,2.0,5299055
35.7124,-77.9955,,,-50.0,700.0,2.2,-0.01,1.0,12500.0,,,-5.0,5.0,25.0,40.0,3.8,-2.0,5299056
35.7124,-77.9955,25.0,76.0,31.0,,6.0,,,31300.0,-0.57,,,,,107.0,16.4,,5299057
35.5193,-77.8792,16.0,72.0,34.0,3300.0,3.5,0.019,1.0,-100.0,1.15,,-5.0,97.0,10.0,46.0,2.7,-2.0,5299082
35.5511,-77.8287,18.0,75.0,36.0,900.0,4.5,-0.01,2.0,14100.0,2.05,,-5.0,14.0,15.0,60.0,3.4,-2.0,5299083
35.5685,-77.8802,13.0,51.0,28.0,600.0,3.5,-0.01,,8500.0,0.83,,5.0,15.0,5.0,46.0,4.2,-2.0,5299084
35.5475,-77.9148,11.0,52.0,27.0,1200.0,3.6,-0.01,4.0,8400.0,2.86,,-5.0,8.0,10.0,15.0,4.6,-2.0,5299085
35.5838,-77.9761,36.0,114.0,64.0,900.0,7.2,-0.01,2.0,19100.0,2.19,,-5.0,25.0,15.0,127.0,2.8,-2.0,5299086
35.5124,-77.9824,7.0,29.0,11.0,600.0,1.9,-0.01,2.0,6400.0,0.75,,-5.0,7.0,5.0,24.0,2.1,-2.0,5299087
36.0273,-78.1362,9.0,-20.0,,,9.4,,,2000.0,1.2,,,,,20.0,3.6,,5299553
36.0468,-78.2461,94.0,244.0,97.0,1000.0,9.5,-0.01,,3100.0,2.11,,-5.0,5.0,15.0,8.0,8.1,-2.0,5299546
36.0468,-78.2461,78.0,220.0,101.0,,10.0,,,4300.0,1.49,,,,,11.0,8.1,,5299547
36.0417,-78.2062,293.0,782.0,530.0,1200.0,27.8,-0.01,1.0,3700.0,1.6,,285.0,5.0,25.0,8.0,3.5,-2.0,5299548
36.0417,-78.2062,242.0,700.0,552.0,,29.3,,,5100.0,1.12,,,,,10.0,3.5,,5299549
36.012,-78.1946,21.0,-20.0,,800.0,7.1,-0.01,1.0,1500.0,0.98,,5.0,-5.0,20.0,20.0,3.2,-2.0,5299550
36.012,-78.1946,18.0,-20.0,,,7.5,,,2000.0,0.69,,,,,27.0,3.2,,5299551
36.0273,-78.1362,11.0,-20.0,94.0,800.0,8.9,-0.01,1.0,1400.0,1.71,,-5.0,5.0,15.0,14.0,3.6,-2.0,5299552
36.0704,-78.0993,,,,800.0,4.3,-0.01,1.0,1200.0,,,-5.0,-5.0,10.0,11.0,1.8,-2.0,5299554
36.0704,-78.0993,-3.0,-20.0,,,4.5,,,1700.0,,,,,,14.0,1.8,,5299555
36.056,-78.1261,17.0,-20.0,,1000.0,8.8,-0.01,2.0,2000.0,0.7,,5.0,-5.0,15.0,18.0,4.2,-2.0,5299556
36.056,-78.1261,14.0,,,,9.2,,,2700.0,0.49,,,,,24.0,4.2,,5299557
36.0713,-78.1378,95.0,246.0,266.0,1000.0,11.9,-0.01,2.0,2100.0,-0.5,,10.0,-5.0,35.0,18.0,5.1,-2.0,5299558
36.0713,-78.1378,79.0,220.0,277.0,,12.5,,,2900.0,,,,,,24.0,5.1,,5299559
36.0605,-78.1804,151.0,438.0,273.0,900.0,14.8,-0.01,3.0,3300.0,-0.5,,140.0,-5.0,50.0,9.0,2.6,2.0,5299560
36.0605,-78.1804,125.0,390.0,284.0,,15.6,,,4500.0,,,,,,12.0,2.6,,5299561
36.0791,-78.2,347.0,907.0,628.0,1100.0,29.8,0.385,3.0,3500.0,-0.5,,280.0,-5.0,25.0,9.0,1.3,-2.0,5299562
36.0791,-78.2,287.0,810.0,654.0,,31.4,,,4900.0,0.31,,,,,12.0,1.3,,5299563
36.1165,-78.2358,14.0,57.0,,800.0,2.7,0.52,2.0,4000.0,3.39,,15.0,-5.0,10.0,8.0,14.2,-2.0,5299566
36.1165,-78.2358,12.0,50.0,,,2.8,,,5400.0,2.38,,,,,11.0,14.2,,5299567
36.1109,-78.1338,37.0,115.0,,900.0,6.5,-0.01,,3500.0,1.42,,-5.0,-5.0,10.0,14.0,7.6,-2.0,5299572
36.1109,-78.1338,30.0,100.0,,,6.9,,,4700.0,1.0,,,,,18.0,7.6,,5299573
36.1198,-78.1356,14.0,57.0,,1200.0,25.3,0.52,,2700.0,3.38,,25.0,-5.0,10.0,10.0,8.2,-2.0,5299574
36.1198,-78.1356,11.0,50.0,,,26.6,,,3800.0,2.38,,,,,13.0,8.2,,5299575
36.1215,-78.0746,108.0,259.0,,900.0,7.4,-0.01,,9500.0,2.06,,5.0,-5.0,5.0,8.0,14.7,-2.0,5299576
36.1215,-78.0746,89.0,230.0,,,7.7,,,13000.0,1.45,,,,,11.0,14.7,,5299577
36.1453,-78.0999,401.0,1049.0,529.0,1000.0,10.1,0.362,3.0,2500.0,0.81,,75.0,-5.0,20.0,5.0,2.8,-2.0,5299578
36.1453,-78.0999,331.0,940.0,551.0,,10.6,,,3400.0,0.57,,,,,6.0,2.8,,5299579
36.1459,-78.0575,44.0,144.0,112.0,700.0,4.2,-0.01,,5800.0,1.19,,-5.0,-5.0,10.0,23.0,4.8,-2.0,5299580
36.1459,-78.0575,37.0,130.0,117.0,,4.4,,,7900.0,0.84,,,,,31.0,4.8,,5299581
36.1684,-78.123,2.0,-20.0,,800.0,5.5,-0.01,1.0,3600.0,-0.57,,45.0,-5.0,10.0,14.0,10.8,-2.0,5299582
36.1684,-78.123,-2.0,,,,5.8,,,5000.0,,,,,,18.0,10.8,,5299583
36.2081,-78.1096,46.0,125.0,,900.0,9.5,-0.01,,6200.0,1.21,,10.0,-5.0,15.0,15.0,6.6,-2.0,5299584
36.2081,-78.1096,38.0,110.0,,,10.0,,,8500.0,0.85,,,,,20.0,6.6,,5299585
36.2133,-78.1342,126.0,330.0,237.0,900.0,6.6,-0.01,2.0,5100.0,0.59,,5.0,-5.0,30.0,6.0,3.0,2.0,5299586
36.2133,-78.1342,104.0,300.0,247.0,,7.0,,,6900.0,0.41,,,,,8.0,3.0,,5299587
36.223,-78.1436,15.0,-20.0,,1000.0,5.1,-0.01,,4200.0,3.55,,,,,18.0,15.3,,5299588
36.223,-78.1436,12.0,-20.0,,,5.4,,,5700.0,2.5,,,,,24.0,15.3,,5299589
36.1757,-78.1901,35.0,105.0,,800.0,6.2,-0.01,,3200.0,1.3,,20.0,-5.0,5.0,7.0,16.9,-2.0,5299590
36.1757,-78.1901,29.0,90.0,,,6.5,,,4400.0,0.92,,,,,9.0,16.9,,5299591
36.1885,-78.2022,12.0,94.0,,1100.0,2.6,-0.01,1.0,2200.0,2.07,,-5.0,-5.0,-5.0,10.0,8.2,2.0,5299592
36.1885,-78.2022,10.0,80.0,,,2.7,,,3000.0,1.46,,,,,13.0,8.2,,5299593
36.1527,-78.2388,30.0,133.0,,700.0,2.2,-0.01,3.0,3300.0,0.79,,5.0,-5.0,15.0,10.0,11.9,2.0,5299594
36.1527,-78.2388,25.0,120.0,,,2.3,,,4500.0,0.56,,,,,13.0,11.9,,5299595
36.211,-78.2262,19.0,-20.0,,1100.0,1.8,-0.01,,4000.0,5.57,,-5.0,-5.0,5.0,5.0,13.4,-2.0,5299596
36.211,-78.2262,15.0,,,,1.9,,,5400.0,3.92,,,,,7.0,13.4,,5299597
36.1973,-78.249,19.0,64.0,93.0,900.0,2.9,-0.01,,1600.0,1.45,,20.0,-5.0,-5.0,6.0,6.2,-2.0,5299598
36.1973,-78.249,16.0,60.0,,,3.0,,,2300.0,1.02,,,,,8.0,6.2,,5299599
36.0411,-78.0124,,,,,12.5,,,79600.0,,,,,,430.0,16.0,,5299955
36.2024,-78.0078,22.0,78.0,32.0,500.0,4.0,-0.01,,6700.0,1.79,,5.0,10.0,-5.0,30.0,4.1,-2.0,5299924
36.0284,-78.1062,17.0,-20.0,8.0,700.0,10.2,-0.01,1.0,1400.0,0.64,,-5.0,-5.0,10.0,32.0,4.1,-2.0,5299925
36.0538,-78.0978,,,,700.0,7.0,-0.01,1.0,1100.0,,,-5.0,-5.0,15.0,17.0,2.1,-2.0,5299926
36.0538,-78.0978,,,,,7.1,,,,,,,,,23.0,4.6,,5299927
36.0515,-78.1052,68.0,167.0,91.0,700.0,10.5,-0.01,,2600.0,0.74,,-5.0,-5.0,15.0,20.0,3.8,-2.0,5299928
36.0515,-78.1052,56.0,150.0,95.0,,11.0,,,3600.0,0.52,,,,,27.0,3.8,,5299929
36.0751,-78.0864,22.0,53.0,16.0,700.0,7.2,-0.01,2.0,1200.0,-0.5,,-5.0,-5.0,15.0,23.0,3.9,-2.0,5299930
36.0751,-78.0864,18.0,50.0,17.0,,7.6,,,1600.0,,,,,,30.0,3.9,,5299931
36.0758,-78.0733,22.0,30.0,16.0,700.0,9.1,-0.01,1.0,2400.0,0.54,,5.0,9.0,20.0,32.0,3.9,-2.0,5299932
36.0758,-78.0733,18.0,30.0,17.0,,9.6,,,3200.0,0.38,,,,,43.0,3.9,,5299933
36.1165,-78.0488,129.0,286.0,169.0,1000.0,8.6,-0.01,,12500.0,2.3,,5.0,5.0,25.0,8.0,9.1,-2.0,5299934
36.1165,-78.0488,107.0,260.0,176.0,,9.0,,,17100.0,1.62,,,,,11.0,9.1,,5299935
36.1047,-78.0497,14.0,49.0,22.0,700.0,2.4,-0.01,7.0,39100.0,5.53,,-5.0,6.0,40.0,20.0,8.5,-2.0,5299936
36.1047,-78.0497,12.0,40.0,23.0,,2.6,,,53500.0,3.89,,,,,27.0,8.5,,5299937
36.1256,-78.0251,64.0,217.0,109.0,1000.0,9.3,-0.01,2.0,18200.0,2.04,,10.0,5.0,25.0,165.0,8.4,-2.0,5299938
36.1256,-78.0251,53.0,190.0,114.0,,9.8,,,25000.0,1.44,,,,,220.0,8.4,,5299939
36.1042,-78.0046,24.0,99.0,39.0,1000.0,8.6,-0.01,3.0,16800.0,2.67,,15.0,8.0,15.0,176.0,13.8,-2.0,5299940
36.1042,-78.0046,20.0,90.0,41.0,,9.1,,,23000.0,1.88,,,,,235.0,13.8,,5299941
36.071,-78.0171,7.0,25.0,19.0,1000.0,5.3,-0.01,3.0,13500.0,2.3,,15.0,-5.0,10.0,133.0,18.1,-2.0,5299942
36.071,-78.0171,5.0,20.0,20.0,,5.6,,,18500.0,1.62,,,,,178.0,18.1,,5299943
36.0404,-78.0556,61.0,108.0,82.0,900.0,49.5,-0.01,,,7.7,,35.0,40.0,15.0,2258.0,30.6,3.0,5299944
36.0404,-78.0556,50.0,100.0,85.0,,52.1,,,171300.0,5.42,,,,,3010.0,30.6,,5299945
36.0411,-78.0592,23.0,-20.0,19.0,700.0,10.5,-0.01,,2500.0,1.2,,10.0,6.0,25.0,56.0,7.8,-2.0,5299946
36.0411,-78.0592,19.0,,20.0,,11.0,,,3500.0,0.84,,,,,74.0,7.8,,5299947
36.0301,-78.0772,115.0,310.0,172.0,7003.0,17.1,-0.01,2.0,2500.0,0.56,,15.0,-5.0,10.0,62.0,12.2,-2.0,5299948
36.0301,-78.0772,95.0,280.0,179.0,,18.0,,,3500.0,0.39,,,,,82.0,12.2,,5299949
36.0117,-78.0359,9.0,-20.0,12.0,900.0,4.0,-0.01,1.0,12200.0,3.58,,10.0,-5.0,40.0,109.0,34.9,-2.0,5299950
36.0117,-78.0359,8.0,,13.0,,4.2,,,16700.0,2.52,,,,,145.0,34.9,,5299951
36.0087,-78.0071,,-20.0,18.0,700.0,3.7,-0.01,1.0,13900.0,0.96,,-5.0,10.0,-5.0,73.0,9.8,2.0,5299952
36.0087,-78.0071,-2.0,,19.0,,3.8,,,19100.0,0.68,,,,,97.0,9.8,,5299953
36.0411,-78.0124,14.0,26.0,12.0,800.0,10.0,-0.01,1.0,29300.0,2.84,,5.0,-5.0,50.0,235.0,8.6,2.0,5299954
36.1659,-78.0078,4.0,37.0,6.0,600.0,2.2,-0.01,,7100.0,2.26,,-5.0,6.0,-5.0,24.0,5.7,-2.0,5299956
36.1659,-78.0078,,,,,3.9,,,21000.0,,,,,,37.0,12.2,,5299957
36.2583,-78.0034,-4.0,20.0,,,1.7,,,15300.0,3.26,,,,,8.0,22.6,,5300446
36.2583,-78.0034,-4.0,26.0,43.0,700.0,1.6,-0.01,,11100.0,4.62,,5.0,10.0,15.0,6.0,22.6,3.0,5300445
36.2297,-78.014,-2.0,-20.0,36.0,500.0,1.7,-0.01,,5800.0,2.17,,-5.0,14.0,5.0,18.0,3.9,-2.0,5300447
36.2297,-78.014,-2.0,-20.0,37.0,,1.8,,,8000.0,1.53,,,,,24.0,3.9,,5300448
36.2304,-78.0638,-2.0,29.0,10.0,700.0,1.9,-0.01,,3600.0,1.52,,45.0,17.0,10.0,6.0,3.0,-2.0,5300449
36.2304,-78.0638,-2.0,30.0,-10.0,,2.0,,,4900.0,1.07,,,,,8.0,3.0,,5300450
36.217,-78.0332,9.0,-20.0,,700.0,3.7,-0.01,1.0,8000.0,3.89,,-5.0,7.0,5.0,25.0,8.9,-2.0,5300451
36.217,-78.0332,7.0,,-13.0,,3.9,,,10900.0,2.74,,,,,33.0,8.9,,5300452
36.2093,-78.1042,7.0,47.0,32.0,700.0,3.8,-0.01,,4200.0,2.34,,45.0,10.0,5.0,8.0,8.2,-2.0,5300453
36.2093,-78.1042,6.0,40.0,33.0,,4.0,,,5700.0,1.65,,,,,10.0,8.2,,5300454
36.2865,-78.0378,10.0,-20.0,17.0,400.0,4.2,-0.01,1.0,3700.0,2.67,,5.0,18.0,30.0,5.0,7.3,2.0,5300455
36.2865,-78.0378,9.0,-20.0,18.0,,4.5,,,5000.0,1.88,,,,,7.0,7.3,,5300456
36.29,-78.0124,4.0,18.0,,600.0,1.3,-0.01,,5100.0,1.98,,-5.0,8.0,5.0,7.0,10.4,-2.0,5300457
36.29,-78.0124,4.0,20.0,-13.0,,1.4,,,6900.0,1.39,,,,,9.0,10.4,,5300458
36.3507,-78.0187,28.0,120.0,89.0,600.0,5.3,-0.01,5.0,4400.0,1.6,,35.0,9.0,-5.0,16.0,8.0,-2.0,5300459
36.3507,-78.0187,23.0,110.0,93.0,,5.6,,,6100.0,1.13,,,,,21.0,8.0,,5300460
36.3659,-78.0185,211.0,883.0,397.0,1100.0,36.2,-0.01,,8500.0,0.96,,895.0,13.0,10.0,55.0,5.7,2.0,5300461
36.3659,-78.0185,175.0,790.0,414.0,,38.1,,,11700.0,0.67,,,,,73.0,5.7,,5300462
36.4189,-78.0172,22.0,74.0,38.0,800.0,5.9,-0.01,1.0,4700.0,3.55,,-5.0,10.0,10.0,11.0,13.8,-2.0,5300463
36.4189,-78.0172,18.0,70.0,40.0,,6.2,,,6400.0,2.5,,,,,14.0,13.8,,5300464
36.4021,-78.0298,64.0,279.0,138.0,1000.0,10.0,-0.01,,8800.0,2.27,,115.0,17.0,10.0,56.0,10.8,-2.0,5300465
36.4021,-78.0298,53.0,250.0,144.0,,10.5,,,12100.0,1.6,,,,,75.0,10.8,,5300466
36.424,-78.0457,47.0,172.0,99.0,1000.0,11.8,-0.01,,10400.0,1.04,,50.0,11.0,10.0,55.0,6.9,-2.0,5300467
36.424,-78.0457,39.0,150.0,103.0,,12.4,,,14200.0,0.73,,,,,73.0,6.9,,5300468
36.425,-78.0621,10.0,35.0,28.0,800.0,4.3,0.058,5.0,4500.0,1.81,,-5.0,21.0,35.0,8.0,4.9,-2.0,5300469
36.425,-78.0621,8.0,30.0,29.0,,4.5,,,6100.0,1.27,,,,,11.0,4.9,,5300470
36.4105,-78.0763,114.0,410.0,220.0,800.0,17.5,-0.01,,14500.0,1.31,,115.0,9.0,25.0,114.0,12.4,-2.0,5300471
36.4105,-78.0763,94.0,370.0,229.0,,18.4,,,19900.0,0.92,,,,,152.0,12.4,,5300472
36.4073,-78.113,221.0,913.0,452.0,1100.0,40.6,-0.01,,16200.0,1.45,,95.0,8.0,5.0,134.0,7.7,-2.0,5300473
36.4073,-78.113,183.0,820.0,471.0,,42.8,,,22200.0,1.02,,,,,178.0,7.7,,5300474
36.3963,-78.147,35.0,142.0,81.0,800.0,4.7,-0.01,,10200.0,1.81,,10.0,10.0,20.0,30.0,7.6,-2.0,5300475
36.3963,-78.147,29.0,130.0,84.0,,4.9,,,14000.0,1.27,,,,,41.0,7.6,,5300476
36.3902,-78.135,45.0,220.0,92.0,1000.0,6.2,-0.01,1.0,9400.0,2.42,,100.0,8.0,10.0,80.0,18.3,-2.0,5300477
36.3902,-78.135,37.0,200.0,96.0,,6.5,,,12900.0,1.7,,,,,106.0,18.3,,5300478
36.3388,-78.113,180.0,811.0,453.0,1100.0,22.4,-0.01,,4900.0,1.6,,995.0,10.0,10.0,24.0,4.4,2.0,5300479
36.3388,-78.113,149.0,720.0,472.0,,23.6,,,6800.0,1.13,,,,,32.0,4.4,,5300480
36.3508,-78.1359,,,,800.0,3.1,-0.01,,5400.0,,,30.0,11.0,5.0,16.0,11.8,-2.0,5300481
36.3508,-78.1359,-3.0,,-10.0,,3.3,,,7500.0,,,,,,21.0,11.8,,5300482
36.3452,-78.147,-3.0,48.0,31.0,800.0,5.8,-0.01,,7900.0,5.95,,-5.0,12.0,10.0,65.0,25.2,-2.0,5300483
36.3452,-78.147,-4.0,40.0,32.0,,6.1,,,10800.0,4.19,,,,,87.0,25.2,,5300484
36.3961,-78.1661,27.0,109.0,51.0,800.0,5.7,-0.01,,3400.0,-0.5,,5.0,8.0,10.0,11.0,5.4,-2.0,5300485
36.3961,-78.1661,22.0,100.0,53.0,,6.0,,,4700.0,,,,,,15.0,5.4,,5300486
36.3864,-78.2134,6.0,85.0,12.0,800.0,4.3,-0.01,1.0,3300.0,2.33,,5.0,6.0,5.0,19.0,11.4,2.0,5300487
36.3864,-78.2134,5.0,80.0,12.0,,4.6,,,4600.0,1.64,,,,,25.0,11.4,,5300488
36.3934,-78.2008,25.0,82.0,52.0,1100.0,7.2,-0.01,,6300.0,3.0,,-5.0,6.0,30.0,24.0,9.2,-2.0,5300489
36.3934,-78.2008,21.0,70.0,54.0,,7.6,,,8700.0,2.11,,,,,32.0,9.2,,5300490
36.3747,-78.1679,16.0,53.0,23.0,800.0,4.7,0.078,,2800.0,1.56,,-5.0,10.0,-5.0,12.0,8.9,-2.0,5300491
36.3747,-78.1679,13.0,50.0,24.0,,4.9,,,3900.0,1.1,,,,,16.0,8.9,,5300492
36.3543,-78.1903,,-20.0,,700.0,2.9,-0.01,,1900.0,0.73,,-5.0,7.0,10.0,7.0,6.9,-2.0,5300493
36.3543,-78.1903,-2.0,,-10.0,,3.0,,,2600.0,0.51,,,,,9.0,6.9,,5300494
36.3368,-78.1756,-3.0,-20.0,14.0,800.0,3.3,-0.01,,2800.0,1.93,,5.0,7.0,15.0,34.0,11.0,-2.0,5300495
36.3368,-78.1756,-3.0,-20.0,15.0,,3.5,,,3900.0,1.36,,,,,45.0,11.0,,5300496
36.3081,-78.0961,8.0,40.0,13.0,1000.0,4.7,-0.01,,2900.0,1.68,,5.0,6.0,15.0,25.0,11.9,-2.0,5300497
36.3081,-78.0961,6.0,40.0,14.0,,4.9,,,4000.0,1.18,,,,,33.0,11.9,,5300498
36.3176,-78.089,27.0,124.0,65.0,1000.0,5.2,-0.01,1.0,3200.0,0.54,,45.0,10.0,10.0,17.0,4.8,-2.0,5300499
36.3176,-78.089,22.0,110.0,68.0,,5.5,,,4400.0,0.38,,,,,24.0,4.8,,5300500
36.2948,-78.0668,-3.0,46.0,9.0,1000.0,2.4,-0.01,,1600.0,0.9,,10.0,8.0,5.0,6.0,12.9,-2.0,5300501
36.2948,-78.0668,-3.0,40.0,-10.0,,2.6,,,2200.0,0.63,,,,,8.0,12.9,,5300502
36.3046,-78.0575,6.0,28.0,31.0,700.0,4.7,-0.01,,5400.0,2.59,,-5.0,10.0,10.0,11.0,8.9,2.0,5300503
36.3046,-78.0575,5.0,30.0,32.0,,4.9,,,7400.0,1.83,,,,,14.0,8.9,,5300504
36.3075,-78.0498,-2.0,56.0,22.0,600.0,2.0,-0.01,1.0,2500.0,1.32,,-5.0,8.0,5.0,8.0,17.2,-2.0,5300505
36.3075,-78.0498,-2.0,50.0,23.0,,2.1,,,3400.0,0.93,,,,,10.0,17.2,,5300506
36.2706,-78.1314,5.0,67.0,34.0,600.0,3.4,-0.01,,2600.0,1.78,,-5.0,7.0,15.0,7.0,12.5,-2.0,5300507
36.2706,-78.1314,4.0,60.0,35.0,,3.6,,,3600.0,1.26,,,,,9.0,12.5,,5300508
36.2471,-78.1613,-3.0,-20.0,13.0,800.0,1.2,-0.01,,1900.0,1.63,,10.0,6.0,5.0,3.0,7.0,-2.0,5300509
36.2471,-78.1613,-3.0,,14.0,,1.2,,,2600.0,1.14,,,,,4.0,7.0,,5300510
36.2874,-78.186,6.0,19.0,15.0,500.0,2.0,-0.01,,3200.0,-0.54,,-5.0,-5.0,5.0,11.0,10.3,-2.0,5300511
36.2874,-78.186,5.0,20.0,16.0,,2.2,,,4400.0,,,,,,15.0,10.3,,5300512
36.3286,-78.2361,-3.0,-20.0,8.0,600.0,2.8,-0.01,1.0,1300.0,1.37,,15.0,5.0,5.0,12.0,4.4,-2.0,5300513
36.3286,-78.2361,-3.0,,-10.0,,2.9,,,1800.0,0.96,,,,,16.0,4.4,,5300514
36.2988,-78.2374,72.0,305.0,148.0,1100.0,9.4,-0.01,1.0,23100.0,3.02,,70.0,8.0,70.0,66.0,12.7,2.0,5300517
36.2988,-78.2374,60.0,270.0,154.0,,9.9,,,31700.0,2.13,,,,,88.0,12.7,,5300518
36.4461,-78.0872,57.0,272.0,157.0,800.0,18.3,-0.01,1.0,27200.0,3.14,,15.0,6.0,4.0,160.0,9.5,2.0,5300521
36.4461,-78.0872,47.0,240.0,164.0,,19.3,,,37300.0,2.21,,,,,213.0,9.5,,5300522
36.4657,-78.0267,64.0,339.0,155.0,800.0,14.8,-0.01,,15300.0,2.87,,55.0,10.0,10.0,41.0,9.6,2.0,5300523
36.4657,-78.0267,53.0,300.0,161.0,,15.5,,,21000.0,2.02,,,,,54.0,9.6,,5300524
36.4901,-78.0888,27.0,125.0,67.0,900.0,6.9,-0.01,1.0,6700.0,0.92,,100.0,6.0,5.0,11.0,3.1,-2.0,5300529
36.4901,-78.0888,23.0,110.0,70.0,,7.2,,,9200.0,0.65,,,,,14.0,3.1,,5300530
36.4712,-78.1237,32.0,169.0,84.0,900.0,5.3,-0.01,5.0,6100.0,1.61,,100.0,8.0,10.0,8.0,4.2,-2.0,5300531
36.4712,-78.1237,27.0,150.0,87.0,,5.6,,,8300.0,1.13,,,,,11.0,4.2,,5300532
36.4946,-78.1398,28.0,214.0,96.0,900.0,8.3,-0.01,1.0,4500.0,1.34,,10.0,9.0,10.0,57.0,3.5,-2.0,5300533
36.4946,-78.1398,23.0,190.0,100.0,,8.8,,,6200.0,0.94,,,,,76.0,3.5,,5300534
36.4111,-78.232,11.0,56.0,27.0,700.0,5.3,-0.01,,5300.0,-0.5,,55.0,7.0,15.0,22.0,5.9,2.0,5300537
36.4111,-78.232,9.0,50.0,28.0,,5.6,,,7300.0,,,,,,29.0,5.9,,5300538
36.3721,-78.2348,13.0,-20.0,34.0,700.0,6.0,-0.01,2.0,4400.0,3.63,,50.0,7.0,15.0,20.0,10.2,-2.0,5300539
36.3721,-78.2348,11.0,,35.0,,6.3,,,6000.0,2.56,,,,,27.0,10.2,,5300540
36.3661,-78.225,7.0,45.0,16.0,800.0,5.0,-0.01,1.0,3600.0,1.98,,10.0,5.0,10.0,13.0,11.9,-2.0,5300541
36.3661,-78.225,6.0,40.0,17.0,,5.2,,,4900.0,1.4,,,,,17.0,11.9,,5300542
36.4173,-78.2064,28.0,60.0,53.0,800.0,6.5,-0.01,,5300.0,2.34,,-5.0,8.0,10.0,17.0,8.0,-2.0,5300549
36.4173,-78.2064,23.0,50.0,55.0,,6.9,,,7300.0,1.65,,,,,22.0,8.0,,5300550
36.4839,-78.215,6.0,22.0,,600.0,2.9,-0.01,1.0,3200.0,1.66,,5.0,6.0,5.0,11.0,10.9,-2.0,5300555
36.4839,-78.215,5.0,20.0,-10.0,,3.1,,,4400.0,1.17,,,,,14.0,10.9,,5300556
36.4897,-78.2434,42.0,178.0,131.0,700.0,7.5,0.082,1.0,9100.0,2.22,,-5.0,7.0,5.0,18.0,8.8,-2.0,5300563
