lat,lon,Th,Ce,La,P,U,Au,As,Ti,Fe,Zr,Y,Cr,Nb,Hf,Sc,W,lab_id
46.6728,-111.8333,,,,,6.5,,,,,,,,,,,,5039417
46.6728,-111.8333,,,,,9.1,,,,,,,,,,,,5039418
46.6728,-111.8333,,,,,8.2,,,,,,,,,,,,5039419
46.6767,-111.8317,,,,,7.8,,,,,,,,,,,,5039420
46.6767,-111.8317,,,,,5.5,,,,,,,,,,,,5039421
46.6767,-111.8317,,,,,6.3,,,,,,,,,,,,5039422
46.7083,-111.7833,,,,,2.9,,,,,,,,,,,,5039423
46.6683,-111.8933,,,,,6.8,,,,,,,,,,,,5039424
46.6683,-111.8933,,,,,6.8,,,,,,,,,,,,5039425
46.6683,-111.8933,,,,,7.1,,,,,,,,,,,,5039426
46.2889,-112.6319,,,,,6.9,,,,,,,,,,,,5039427
45.8753,-112.4583,,,,,32.2,,,,,,,,,,,,5039428
45.88,-112.4597,,,,,56.4,,,,,,,,,,,,5039429
45.8769,-112.4564,,,,,21.7,,,,,,,,,,,,5039430
45.8811,-112.4578,,,,,16.1,,,,,,,,,,,,5039431
45.8847,-112.4575,,,,,28.1,,,,,,,,,,,,5039432
45.8831,-112.4631,,,,,24.4,,,,,,,,,,,,5039433
45.8881,-112.4756,,,,,14.6,,,,,,,,,,,,5039434
45.8917,-112.4628,,,,,26.2,,,,,,,,,,,,5039435
45.8917,-112.4628,,,,,6.3,,,,,,,,,,,,5039436
45.8917,-112.4628,,,,,5.4,,,,,,,,,,,,5039437
45.8917,-112.4628,,,,,5.9,,,,,,,,,,,,5039438
45.895,-112.4589,,,,,5.5,,,,,,,,,,,,5039439
45.9061,-112.4678,,,,,10.0,,,,,,,,,,,,5039440
45.925,-112.4883,,,,,25.7,,,,,,,,,,,,5039441
45.925,-112.4883,,,,,37.7,,,,,,,,,,,,5039442
45.925,-112.4883,,,,,34.4,,,,,,,,,,,,5039443
45.9306,-112.4958,,,,,12.1,,,,,,,,,,,,5039444
45.9306,-112.4958,,,,,12.6,,,,,,,,,,,,5039445
45.9306,-112.4958,,,,,12.2,,,,,,,,,,,,5039446
45.9306,-112.4958,,,,,17.2,,,,,,,,,,,,5039447
45.9083,-112.4958,,,,,8.5,,,,,,,,,,,,5039448
45.9083,-112.4958,,,,,7.4,,,,,,,,,,,,5039449
45.9083,-112.4958,,,,,8.7,,,,,,,,,,,,5039450
45.9047,-112.4894,,,,,4.9,,,,,,,,,,,,5039451
45.9047,-112.4894,,,,,5.5,,,,,,,,,,,,5039452
45.9047,-112.4894,,,,,5.2,,,,,,,,,,,,5039453
45.8997,-112.4258,,,,,10.6,,,,,,,,,,,,5039454
45.8831,-112.4706,,,,,14.6,,,,,,,,,,,,5039455
45.8944,-112.425,,,,,20.5,,,,,,,,,,,,5039456
45.8978,-112.4206,,,,,57.7,,,,,,,,,,,,5039457
45.8989,-112.4203,,,,,50.5,,,,,,,,,,,,5039458
