lon,lat,p_anomalous,label,nearest_gold_deg
-112.2625,45.7569,0.02,1,0.05853674401604475
-112.2625,45.7569,0.02,1,0.05853674401604475
-112.2625,45.7569,0.02,1,0.05853674401604475
-112.2922,45.7611,0.02,1,0.05623351669600965
-112.2922,45.7611,0.02,1,0.05623351669600965
-112.2922,45.7611,0.02,1,0.05623351669600965
-112.3253,45.7528,0.01,1,0.042605611132810445
-112.3253,45.7528,0.015,1,0.042605611132810445
-112.3253,45.7528,0.01,1,0.042605611132810445
-112.3633,45.7722,0.015,1,0.0641420330204758
-112.3633,45.7722,0.01,1,0.0641420330204758
-112.3633,45.7722,0.01,1,0.0641420330204758
-112.3556,45.7847,0.0,1,0.06543888904925793
-112.3556,45.7847,0.005,1,0.06543888904925793
-112.3556,45.7847,0.0,1,0.06543888904925793
-112.3472,45.7894,0.02,1,0.06913560732358309
-112.3472,45.7894,0.06,1,0.06913560732358309
-112.3472,45.7894,0.06,1,0.06913560732358309
-112.0747,46.1917,0.0,1,0.04982905176700979
-112.0747,46.1917,0.0,1,0.04982905176700979
-112.0747,46.1917,0.0,1,0.04982905176700979
-112.0328,46.1725,0.025,1,0.044260782866998666
-112.0328,46.1725,0.0,1,0.044260782866998666
-112.0328,46.1725,0.0,1,0.044260782866998666
-112.2333,46.2375,0.0,1,0.02282543537372157
-112.0328,46.1725,0.005,1,0.044260782866998666
-112.1922,46.2097,0.06,1,0.02328970588049499
-112.1922,46.2125,0.005,1,0.022519555945887528
-112.1828,46.1828,0.0,1,0.030238123288320422
-112.1839,46.1828,0.0,1,0.031231300004951845
-112.2139,46.1667,0.01,1,0.004962307930787393
-112.2333,46.2375,0.01,1,0.02282543537372157
-112.2278,46.1597,0.035,1,0.010745436240558195
-112.2378,46.1553,0.005,1,0.01603073298386628
-112.2378,46.1536,0.06,1,0.01759302134370359
-112.2111,46.1658,0.0,1,0.003786092972968994
-112.0547,46.1903,0.005,1,0.0688486484979912
-112.0292,46.1819,0.01,1,0.04250318693933767
-111.8583,46.4958,0.415,1,0.016253211990252585
-111.83,46.4797,0.46782771535580525,1,0.00732221960883492
-111.8358,46.4831,0.56,1,0.004923098617731439
-112.0292,46.1819,0.01,1,0.04250318693933767
-111.8542,46.4703,0.32,1,0.01216391795434135
-111.85,46.4728,0.445,1,0.012963753314532808
-111.8567,46.4611,0.30398066783831285,1,0.016094561193149202
-111.8583,46.4847,0.505,1,0.005864887040684322
-111.8731,46.4872,0.385,1,0.01356226013611978
-111.8981,46.4939,0.39782771535580524,1,0.00698461881565566
-111.9275,46.4639,0.325,1,0.019808202846299663
-111.9181,46.4561,0.38,1,0.015601310842368548
-111.9042,46.4383,0.4064208076488739,1,0.0027793704323078824
-111.9281,46.425,0.29,1,0.0044553899941582546
-111.9439,46.4119,0.22,1,0.0203328428902528
-111.9408,46.4133,0.34,1,0.01739863500392453
-111.9678,46.4458,0.395,1,0.002830971564676332
-111.9947,46.4653,0.355,1,0.009428488744217707
-111.9417,46.4847,0.23746381390572857,1,0.023516470823664867
-111.9572,46.4906,0.405,1,0.0228802185304221
-111.9903,46.4356,0.36,1,0.015425926228269687
-111.995,46.4369,0.35,1,0.01618700713535598
-111.9942,46.4403,0.35,1,0.01295635751282411
-111.9667,46.3922,0.35,1,0.03791598343706236
-111.9644,46.3939,0.42,1,0.04067020776932368
-111.9769,46.3986,0.375,1,0.032016523858780815
-111.9806,46.4011,0.375,1,0.030901614844536067
-111.9828,46.4058,0.44,1,0.029805509557805924
-111.9806,46.3625,0.42,1,0.02712623084765012
-111.9814,46.3617,0.375,1,0.02650027169672213
-111.9833,46.3611,0.37,1,0.024793757278794553
-111.9875,46.3547,0.405,1,0.022516396248069538
-111.9903,46.4694,0.39782771535580524,1,0.0062579309679806515
-111.9931,46.4711,0.41,1,0.009428239496316514
-111.9033,46.3417,0.485,1,0.010421655338760317
-111.9056,46.3417,0.295,1,0.010237133387811754
-111.8875,46.3431,0.35898066783831284,1,0.012077371402754786
-111.9528,46.3542,0.44,1,0.045593211117445465
-111.9556,46.3514,0.445,1,0.048331655258233026
-111.965,46.2844,0.4,1,0.003929491061192854
-111.9694,46.2825,0.335,1,0.002855678553330224
-111.9467,46.2819,0.32,1,0.0028072940708108733
-111.9222,46.2694,0.34282771535580525,1,0.005078867984097287
-111.8889,46.2639,0.3078277153558052,1,0.02641991105208694
-111.8681,46.2611,0.39782771535580524,1,0.030154596664520035
-111.8561,46.2639,0.34,1,0.034534558054212475
-111.8417,46.2542,0.40898066783831283,1,0.03535645061371614
-111.8333,46.2556,0.39,1,0.029330710867616523
-111.8139,46.2519,0.355,1,0.02949499279539121
-111.7597,46.2236,0.34,1,0.008238015537742975
-111.7694,46.1944,0.365,1,0.02808062677362974
-111.7889,46.2097,0.38,1,0.03981340101021946
-111.9778,46.6694,0.2935930922930686,1,0.06943194077655881
-111.9778,46.6911,0.37,1,0.060018200572828855
-111.9931,46.7333,0.24,1,0.0453742922809867
-111.95,46.7311,0.31,1,0.08279774393061586
-111.9083,46.7158,0.465,1,0.04138693513657905
-111.8653,46.7133,0.29861244019138755,1,0.01015915350804538
-111.8694,46.6911,0.4669712793733682,1,0.03215155361720439
-111.9431,46.6758,0.315,1,0.08916294297520262
-111.9722,46.5603,0.37,1,0.017475251071159086
-111.9633,46.5639,0.395,1,0.011857419618111415
-111.9944,46.5608,0.42,1,0.011725971175128655
-111.9986,46.5528,0.305,1,0.02076021194496709
-111.9069,46.5556,0.42398066783831284,1,0.025147572447456634
-111.9686,46.5478,0.39,1,0.014464867783698541
-111.9903,46.5297,0.285,1,0.033612503625889356
-111.9897,46.5322,0.385,1,0.032479014763381775
-111.9694,46.5175,0.37463609854992336,1,0.02373845824816891
-111.95,46.5306,0.43,1,0.01033094380974201
-111.9417,46.5031,0.425,1,0.00517536472144755
-111.9222,46.5208,0.375,1,0.014973322944487654
-111.9194,46.5217,0.33726020067870155,1,0.014639617481339974
-111.9361,46.5803,0.4664401555471928,1,0.032009848484488936
-111.9367,46.5683,0.34,1,0.023151984796119872
-111.8625,46.5575,0.4186124401913876,1,0.023895583273896372
-111.8667,46.5319,0.325,1,0.013326323574046407
-111.8472,46.5167,0.335,1,0.008208343316409161
-111.8806,46.5097,0.34,1,0.016702841075699117
-111.9006,46.5069,0.44282771535580523,1,0.010285178656689105
-111.9019,46.5153,0.39,1,0.017992579025813117
-111.9333,46.5347,0.515,1,0.009671835399755335
-111.7833,46.63,0.355,1,0.010054874439793615
-111.7861,46.6267,0.325,1,0.00918000544662569
-111.7617,46.6183,0.355,1,0.01745922392318119
-111.7767,46.615,0.415,1,0.006346061770890554
-111.7842,46.61,0.38,1,0.012121159185492418
-111.7833,46.6078,0.445,1,0.013828683957632908
-111.7817,46.6033,0.37,1,0.017841650708389004
-111.7683,46.58,0.5287003562258943,1,0.03303060550458881
-111.7608,46.575,0.43,1,0.02605419160135506
-111.7567,46.5717,0.41,1,0.023054173158015414
-111.7717,46.5883,0.445,1,0.03342790002378751
-111.765,46.5958,0.39,1,0.028747147684598934
-111.76,46.5317,0.34282771535580525,1,0.013641807065047513
-111.7617,46.52,0.2689806678383128,1,0.007639430607051563
-111.78,46.5311,0.38782771535580524,1,0.014406210466323916
-111.77,46.535,0.3964401555471928,1,0.013425680615891094
-111.7925,46.5556,0.41,1,0.027213652823529923
-111.82,46.5533,0.42180838319411806,1,0.012598924557277739
-111.8092,46.5617,0.35,1,0.00945753139037037
-111.8222,46.5694,0.315,1,0.0034264996716708357
-111.8292,46.535,0.355,1,0.016772146553141548
-111.83,46.6283,0.445,1,0.02936404093444435
-111.8222,46.665,0.365,1,0.0063852094718920985
-111.8333,46.6728,0.305,1,0.01805344565449665
-111.8317,46.6767,0.26782771535580524,1,0.01825762580402846
-111.8133,46.6967,0.515,1,0.015235251885022316
-111.815,46.7083,0.515,1,0.02029938176398787
-111.7667,46.7133,0.455,1,0.00555389052827059
-111.7528,46.7233,0.47361244019138754,1,0.0056081726079065045
-111.8933,46.6683,0.305,1,0.06062613627800493
-111.8933,46.6406,0.325,1,0.060939448635509166
-111.9792,46.1264,0.33282771535580524,1,0.04370390600392731
-111.9411,46.0833,0.305,1,0.09469315128349412
-111.9403,46.0858,0.255,1,0.09288117624147117
-111.9389,46.0744,0.38680838319411803,1,0.09580094414984709
-111.9197,46.0306,0.40180838319411805,1,0.09180015740728424
-111.9722,46.0306,0.5328277153558052,1,0.10670343434022853
-111.9722,46.0292,0.385,1,0.10530879782810244
-111.9944,46.1717,0.34,1,0.006292288931700692
-111.9633,46.1978,0.4146360985499233,1,0.013615538916987106
-111.9583,46.2325,0.335,1,0.0047741910309573275
-111.95,46.1667,0.37,1,0.03776552528430992
-111.9292,46.1683,0.31,1,0.01731666538337041
-111.9208,46.1939,0.38,1,0.020790452135534983
-111.8944,46.2144,0.395,1,0.043961447883344065
-111.8919,46.2122,0.37,1,0.04315007415984668
-111.8958,46.1986,0.325,1,0.029567767923879683
-111.9028,46.1556,0.405,1,0.02159798370218969
-111.8914,46.1542,0.31,1,0.02976153389863857
-111.8914,46.1381,0.37,1,0.04244807298334953
-111.9744,46.2417,0.295,1,0.011085576214165655
-111.8722,46.135,0.32715293674587587,1,0.05690796868629083
-111.8653,46.15,0.33,1,0.05373204723440159
-111.8556,46.1458,0.395,1,0.06428250850737609
-111.8375,46.15,0.3864401555471928,1,0.06625329878580599
-111.8306,46.1417,0.40282771535580525,1,0.061441703264147385
-111.8167,46.1375,0.385,1,0.05220311868078414
-111.8069,46.1344,0.41,1,0.046494855629417145
-111.8361,46.1069,0.5,1,0.026323808615015133
-111.8786,46.1033,0.43,1,0.0413768401403576
-111.8556,46.0892,0.56,1,0.014399058997031911
-111.8028,46.0917,0.57,1,0.04180831137464262
-111.7931,46.0875,0.3299806521016811,1,0.04054868185279801
-111.7631,46.0825,0.5436124401913875,1,0.01879508978429454
-111.7653,46.07,0.375,1,0.030063855374849242
-111.7986,46.0533,0.3246152678299501,1,0.052964543800547034
-111.8111,46.05,0.355,1,0.04516539493904693
-111.8775,46.0278,0.39,1,0.06371261178134663
